"1384079023","363.65","305.05","303.99","60752.6095822100","267.21","305.05"
"1384078962","363.65","305.05","305.05","60751.5464040500","267.21","305.78"
"1384079084","363.65","305.05","303.99","60749.8595822100","267.21","305.05"
"1384079141","363.65","305.05","305.00","60681.4651414600","267.21","305.05"
"1384079198","363.65","303.99","303.88","60684.4072819600","267.21","303.99"
"1384079262","363.65","303.99","303.88","60671.5904267000","267.21","304.90"
"1384079318","363.65","304.90","304.90","60669.4441414600","267.21","304.97"
"1384079379","363.65","304.90","304.90","60627.3239803800","267.21","304.97"
"1384079438","363.65","304.90","304.00","60514.2397242200","267.21","304.90"
"1384079503","363.65","305.99","305.46","60442.9340243200","267.21","305.99"
"1384079573","363.65","305.46","305.78","60414.8050280200","267.21","305.98"
"1384079633","363.65","305.99","305.98","60369.9311716000","267.21","305.99"
"1384079685","363.65","306.00","305.98","60345.2289926500","267.21","306.00"
"1384079802","363.65","304.45","304.45","60250.1746173100","267.21","305.00"
"1384079860","363.65","304.45","304.35","60239.3188259800","267.21","304.45"
"1384079980","363.65","304.45","304.35","60165.9692344800","267.21","304.45"
"1384080042","363.65","304.35","304.19","60163.9895380700","267.21","304.35"
"1384080107","363.65","303.80","303.80","60142.8598400800","267.21","303.83"
"1384080166","363.65","303.80","303.52","60143.0541064900","267.21","303.80"
"1384080227","363.65","303.41","303.31","60200.2137727500","267.21","303.41"
"1384080344","363.65","302.11","302.11","60241.8282436100","267.21","303.20"
"1384080403","363.65","302.00","302.00","60318.4670152600","267.21","303.20"
"1384080463","363.65","303.31","301.89","60328.8570371700","267.21","303.00"
"1384080523","363.65","303.00","301.70","60325.2522961700","267.21","303.00"
"1384080581","363.65","300.56","300.20","60348.4551965800","267.21","300.56"
"1384080643","363.65","301.58","300.01","60415.7026747700","267.21","301.58"
"1384080694","363.65","300.00","300.00","60441.6609863100","267.21","300.15"
"1384080752","363.65","300.00","299.00","60450.8981320900","267.21","300.00"
"1384080821","363.65","293.37","293.20","60494.4905053600","267.21","293.37"
"1384080888","363.65","300.00","295.00","60546.3194057200","267.21","298.00"
"1384080945","363.65","295.00","293.71","60560.1120657200","267.21","295.00"
"1384081003","363.65","295.00","295.00","60570.3212527200","267.21","295.78"
"1384081062","363.65","295.00","294.00","60588.3858140900","267.21","295.00"
"1384081121","363.65","296.00","296.00","60617.1772791300","267.21","298.99"
"1384081187","363.65","296.01","296.01","60644.5577504400","267.21","298.96"
"1384081238","363.65","299.70","296.55","60714.7311048200","267.21","299.70"
"1384081306","363.65","296.55","296.55","60772.6836936700","267.21","299.13"
"1384081366","363.65","297.55","297.55","60777.0038117200","267.21","299.20"
"1384081424","363.65","300.00","300.00","60809.7536430000","267.21","302.00"
"1384081483","363.65","304.00","303.80","60895.4123864100","267.21","304.00"
"1384081545","363.65","303.80","302.00","60790.1919220700","267.21","303.80"
"1384081610","363.65","304.00","303.00","60857.8873882000","267.21","304.00"
"1384081670","363.65","305.18","305.18","60854.5253918200","267.21","306.00"
"1384081728","363.65","305.01","305.01","60963.1213193100","267.21","306.00"
"1384081787","363.65","306.00","306.00","61031.1704736500","267.21","306.80"
"1384081844","363.65","305.99","305.00","61077.8420997400","267.21","305.99"
"1384081907","363.65","305.98","302.10","61098.1949356200","267.21","305.41"
"1384081966","363.65","304.88","302.11","61111.3594048000","267.21","304.88"
"1384082023","363.65","302.12","302.11","61111.2380454300","267.21","303.56"
"1384082478","363.65","303.96","303.96","61079.9127314500","267.21","304.00"
"1384082492","363.65","303.96","303.96","61062.6227314500","267.21","304.62"
"1384082507","363.65","303.96","302.46","61063.2856597200","267.21","303.96"
"1384082570","363.65","303.96","304.00","61072.7946823800","267.21","304.62"
"1384082629","363.65","304.00","303.96","61069.8352041100","267.21","304.00"
"1384082644","363.65","304.00","303.96","61069.7348041100","267.21","304.00"
"1384082689","363.65","303.96","302.78","61070.8783544200","267.21","303.96"
"1384082750","363.65","303.96","302.78","61070.1393615500","267.21","303.95"
"1384082808","363.65","302.78","302.77","61070.2134387200","267.21","302.78"
"1384082874","363.65","302.50","302.50","60957.6685262600","267.21","303.26"
"1384082918","363.65","303.94","302.50","60945.6133891500","267.21","303.99"
"1384082977","363.65","304.70","303.99","60871.3697824700","267.21","304.70"
"1384083035","363.65","302.11","302.13","60853.4582058300","267.21","303.80"
"1384083100","363.65","305.00","305.00","60786.0034698600","267.21","305.02"
"1384083220","363.65","305.93","305.00","60597.5703466600","267.21","305.93"
"1384083286","363.65","305.90","305.90","60416.5547416000","267.21","305.96"
"1384083348","363.65","305.96","305.90","60420.1738956300","267.21","305.96"
"1384083408","363.65","305.90","305.00","60386.0693594100","267.21","305.96"
"1384083467","363.65","305.97","305.00","60395.5778244000","267.21","305.97"
"1384083528","363.65","305.00","303.51","60396.8382035400","267.21","305.00"
"1384083586","363.65","305.00","303.48","60396.6841935400","267.21","305.00"
"1384083644","363.65","303.48","303.26","60394.7801895200","267.21","303.48"
"1384083710","363.65","306.51","306.51","60442.1480108700","267.21","306.53"
"1384083767","363.65","306.53","306.51","60439.1310104800","267.21","306.53"
"1384083831","363.65","306.00","303.89","60432.3940957400","267.21","306.00"
"1384083891","363.65","306.00","303.92","60427.9315055100","267.21","306.00"
"1384083950","363.65","306.00","304.00","60315.5816322400","267.21","306.00"
"1384084010","363.65","303.96","303.96","60313.1109949300","267.21","306.00"
"1384084068","363.65","306.00","306.00","60310.0813583300","267.21","306.51"
"1384084121","363.65","306.00","305.00","60312.5810460800","267.21","306.00"
"1384084185","363.65","306.00","304.03","60321.6504960800","267.21","305.93"
"1384084247","363.65","306.00","304.03","60325.0332188300","267.21","305.99"
"1384084312","363.65","305.99","304.00","60401.1381971100","267.21","305.99"
"1384084371","363.65","304.00","303.91","60398.7585116000","267.21","304.00"
"1384084429","363.65","304.00","303.91","60393.9203601600","267.21","304.00"
"1384084494","363.65","305.78","304.00","60361.7629590100","267.21","305.78"
"1384084550","363.65","305.78","304.00","60353.5530091200","267.21","305.78"
"1384084607","363.65","305.78","304.01","60340.5038324400","267.21","305.77"
"1384084671","363.65","305.76","304.01","60336.1002084700","267.21","305.76"
"1384084728","363.65","305.76","304.01","60337.0327984700","267.21","305.76"
"1384084788","363.65","305.76","305.76","60308.3528173700","267.21","306.54"
"1384084848","363.65","306.97","306.54","60304.8065809400","267.21","306.97"
"1384084907","363.65","306.96","306.54","60277.7270417400","267.21","306.95"
"1384084967","363.65","307.00","306.99","60249.3907681700","267.21","307.00"
"1384085024","363.65","307.00","306.01","60285.7087448800","267.21","307.00"
"1384085090","363.65","309.99","307.00","60266.2346338800","267.21","309.85"
"1384085149","363.65","307.00","307.01","60348.3353219400","267.21","310.00"
"1384085207","363.65","307.02","307.02","60362.8382540100","267.21","309.00"
"1384085265","363.65","309.00","307.02","60373.7246423000","267.21","309.00"
"1384085323","363.65","307.00","307.03","60376.7231839400","267.21","308.87"
"1384085388","363.65","308.87","307.03","60374.5547141300","267.21","308.87"
"1384085447","363.65","308.87","307.00","60371.9318588000","267.21","308.87"
"1384085563","363.65","307.00","306.85","60381.3870223300","267.21","307.00"
"1384085629","363.65","307.00","306.85","60390.7550877100","267.21","306.99"
"1384085680","363.65","306.99","306.85","60391.8477143000","267.21","306.99"
"1384085744","363.65","306.99","306.85","60410.3673791100","267.21","306.99"
"1384085809","363.65","308.87","307.00","60420.4632298900","267.21","308.68"
"1384085866","363.65","309.00","306.54","60411.5071990100","267.21","309.00"
"1384085926","363.65","306.54","306.01","60411.2137878500","267.21","306.54"
"1384085983","363.65","306.54","306.54","60410.7232990100","267.21","308.80"
"1384086048","363.65","306.54","306.54","60406.3732010300","267.21","308.68"
"1384086108","363.65","308.68","306.80","60403.2732010300","267.21","308.66"
"1384086170","363.65","306.80","306.80","60404.3832410300","267.21","308.64"
"1384086227","363.65","308.64","306.80","60405.2826224400","267.21","308.64"
"1384086287","363.65","308.00","306.80","60406.0320756500","267.21","308.00"
"1384086348","363.65","308.00","306.80","60408.5821626600","267.21","308.00"
"1384086411","363.65","308.99","306.84","60418.9765946500","267.21","308.99"
"1384086468","363.65","308.99","306.84","60412.9398406700","267.21","308.99"
"1384086527","363.65","308.98","306.80","60411.8377127000","267.21","308.98"
"1384086592","363.65","306.19","306.04","60394.0424001100","267.21","306.07"
"1384086649","363.65","308.95","306.03","60414.8189368200","267.21","308.95"
"1384086707","363.65","306.02","306.02","60414.8510548600","267.21","308.94"
"1384086767","363.65","306.02","306.02","60374.3659713100","267.21","308.93"
"1384086831","363.65","308.93","306.04","60377.0951802200","267.21","308.89"
"1384086895","363.65","308.87","306.05","60386.0415481500","267.21","308.47"
"1384086954","363.65","308.84","308.47","60384.2890478400","267.21","308.83"
"1384087011","363.65","308.47","306.00","60374.5533483700","267.21","308.47"
"1384087075","363.65","306.00","306.11","60342.6928664000","267.21","308.00"
"1384087132","363.65","304.30","306.01","60355.9028664000","267.21","306.11"
"1384087189","363.65","306.01","304.04","60368.1393954000","267.21","306.01"
"1384087253","363.65","304.02","304.02","60375.1589986700","267.21","305.01"
"1384087312","363.65","304.03","304.00","60378.9000020900","267.21","304.03"
"1384087374","363.65","304.00","305.48","60377.2000020900","267.21","306.99"
"1384087430","363.65","306.99","304.30","60416.1868974200","267.21","306.98"
"1384087495","363.65","307.95","304.31","60408.2769551800","267.21","307.95"
"1384087549","363.65","306.00","306.00","60406.0431085100","267.21","307.94"
"1384087607","363.65","306.00","306.00","60408.5431085100","267.21","307.92"
"1384087673","363.65","306.00","306.00","60401.0259185100","267.21","307.93"
"1384087727","363.65","304.32","304.32","60398.2868750400","267.21","307.90"
"1384087792","363.65","306.50","306.50","60402.9683950100","267.21","307.86"
"1384087851","363.65","306.50","306.50","60415.6035141000","267.21","307.84"
"1384087911","363.65","307.80","306.50","60426.6952807800","267.21","307.93"
"1384087970","363.65","307.93","306.50","60408.2749373100","267.21","307.93"
"1384088034","363.65","307.93","306.51","60367.6083155300","267.21","307.93"
"1384088091","363.65","307.93","306.51","60356.6724019800","267.21","307.93"
"1384088152","363.65","307.93","306.51","60360.6985897500","267.21","307.93"
"1384088209","363.65","307.93","306.51","60358.7176897500","267.21","307.93"
"1384088272","363.65","307.98","306.50","60358.4551810200","267.21","307.98"
"1384088334","363.65","308.89","306.01","60380.4442894100","267.21","308.89"
"1384088393","363.65","308.00","307.55","60382.3580921400","267.21","308.00"
"1384088452","363.65","307.99","304.00","60482.9253440300","267.21","307.95"
"1384088517","363.65","306.99","304.88","60077.3365533000","267.21","306.99"
"1384088574","363.65","304.88","304.00","60069.7964895900","267.21","304.02"
"1384088631","363.65","306.97","304.03","60075.5064824000","267.21","306.97"
"1384088696","363.65","306.96","304.04","60050.5421984000","267.21","306.00"
"1384088753","363.65","306.00","304.05","60006.9884563500","267.21","306.00"
"1384088817","363.65","306.00","304.06","59929.6531961100","267.21","305.98"
"1384088876","363.65","305.99","304.78","59931.4600961100","267.21","305.90"
"1384088935","363.65","305.50","304.50","59938.2884749200","267.21","305.50"
"1384088993","363.65","305.90","305.00","59936.1407785300","267.21","305.90"
"1384089057","363.65","305.90","305.20","59945.2167199300","267.21","305.90"
"1384089110","363.65","305.79","305.21","59948.9115025700","267.21","305.79"
"1384089169","363.65","305.78","305.20","59946.2966134200","267.21","305.78"
"1384089231","363.65","305.79","305.20","59943.3066363500","267.21","305.79"
"1384089292","363.65","305.40","305.20","59902.5064497500","267.21","305.40"
"1384089355","363.65","305.90","305.40","59899.4267708500","267.21","305.90"
"1384089412","363.65","305.90","305.41","59893.6091074800","267.21","305.90"
"1384089473","363.65","305.90","306.00","59893.5377466500","267.21","307.82"
"1384089532","363.65","308.75","306.11","59901.8457126400","267.21","308.74"
"1384089591","363.65","308.74","306.12","59898.5430334800","267.21","308.72"
"1384089650","363.65","306.12","306.31","59906.4987240300","267.21","308.67"
"1384089716","363.65","308.67","306.88","59868.9512828800","267.21","308.68"
"1384089817","363.65","303.26","305.98","59922.6772024000","267.21","308.65"
"1384089886","363.65","308.65","306.43","59893.0785774900","267.21","308.65"
"1384089938","363.65","306.43","306.43","59912.7860341400","267.21","308.67"
"1384089991","363.65","309.97","309.96","59992.4076705900","267.21","309.97"
"1384090064","363.65","308.37","308.37","60052.5866686700","267.21","308.50"
"1384090120","363.65","308.50","308.37","60048.9396667300","267.21","308.50"
"1384090185","363.65","309.95","308.38","60062.6269938500","267.21","309.95"
"1384090244","363.65","309.80","308.38","60044.1855128200","267.21","309.79"
"1384090303","363.65","309.79","308.38","60023.3770616600","267.21","309.79"
"1384090366","363.65","309.79","308.79","60020.7351246600","267.21","309.60"
"1384090425","363.65","308.38","308.38","60018.0951563900","267.21","309.50"
"1384090485","363.65","308.38","308.37","60018.0909613300","267.21","308.38"
"1384090541","363.65","308.38","308.11","60018.2909613300","267.21","308.38"
"1384090602","363.65","308.38","308.38","60009.1153845800","267.21","308.99"
"1384090660","363.65","308.11","308.00","60008.8586937000","267.21","308.11"
"1384090725","363.65","308.00","308.00","59992.5122707900","267.21","308.11"
"1384090783","363.65","308.11","308.00","60011.8745773100","267.21","308.11"
"1384090841","363.65","308.36","308.00","60019.5753907900","267.21","308.36"
"1384091018","363.65","309.00","309.00","59809.7750160200","267.21","309.50"
"1384091086","363.65","309.60","309.50","59836.6066941400","267.21","309.59"
"1384091146","363.65","309.50","309.50","59745.5685955300","267.21","309.95"
"1384091203","363.65","309.94","306.01","59759.5196455300","267.21","309.94"
"1384091267","363.65","309.93","306.01","59377.9828494200","267.21","309.94"
"1384091324","363.65","309.55","305.03","59352.7980724800","267.21","308.46"
"1384091442","363.65","309.90","305.07","59398.0970540800","267.21","309.89"
"1384091502","363.65","309.92","306.00","59404.2662414100","267.21","309.66"
"1384091565","363.65","308.85","306.00","59095.2214970300","267.21","307.99"
"1384091624","363.65","307.90","307.89","58954.2705514300","267.21","307.90"
"1384091683","363.65","307.49","307.49","58953.0377065700","267.21","307.50"
"1384091745","363.65","306.02","305.12","58968.4016908000","267.21","306.02"
"1384091798","363.65","307.47","305.09","59174.0656161600","267.21","307.47"
"1384091857","363.65","307.48","303.00","59480.5770049000","267.21","307.48"
"1384091984","363.65","304.86","302.01","59535.4923741700","267.21","304.60"
"1384092050","363.65","301.20","301.50","59535.8872083200","267.21","304.54"
"1384092105","363.65","304.51","301.88","59278.4376162400","267.21","304.50"
"1384092162","363.65","301.88","301.90","59262.8381222300","267.21","304.48"
"1384092226","363.65","301.95","301.95","59249.3353363200","267.21","304.30"
"1384092288","363.65","302.00","302.00","59249.4045897800","267.21","304.19"
"1384092349","363.65","302.00","302.50","59235.6636451200","267.21","303.99"
"1384092407","363.65","303.97","302.50","59262.0862286600","267.21","303.97"
"1384092467","363.65","302.49","303.04","59266.7688305400","267.21","304.15"
"1384092528","363.65","304.58","304.49","59351.6739565500","267.21","304.58"
"1384092585","363.65","304.58","304.49","59351.1739565500","267.21","305.49"
"1384092644","363.65","304.99","304.49","59340.6727618600","267.21","304.99"
"1384092705","363.65","304.49","303.65","59294.2554233800","267.21","304.29"
